id,image,points
1346,train/images/conic_01346.png,train/points/conic_01346.npy
1347,train/images/conic_01347.png,train/points/conic_01347.npy
1348,train/images/conic_01348.png,train/points/conic_01348.npy
1350,train/images/conic_01350.png,train/points/conic_01350.npy
1351,train/images/conic_01351.png,train/points/conic_01351.npy
1352,train/images/conic_01352.png,train/points/conic_01352.npy
1354,train/images/conic_01354.png,train/points/conic_01354.npy
1356,train/images/conic_01356.png,train/points/conic_01356.npy
1358,train/images/conic_01358.png,train/points/conic_01358.npy
1359,train/images/conic_01359.png,train/points/conic_01359.npy
1360,train/images/conic_01360.png,train/points/conic_01360.npy
1361,train/images/conic_01361.png,train/points/conic_01361.npy
1362,train/images/conic_01362.png,train/points/conic_01362.npy
1363,train/images/conic_01363.png,train/points/conic_01363.npy
1364,train/images/conic_01364.png,train/points/conic_01364.npy
1365,train/images/conic_01365.png,train/points/conic_01365.npy
1366,train/images/conic_01366.png,train/points/conic_01366.npy
1367,train/images/conic_01367.png,train/points/conic_01367.npy
1370,train/images/conic_01370.png,train/points/conic_01370.npy
1372,train/images/conic_01372.png,train/points/conic_01372.npy
1373,train/images/conic_01373.png,train/points/conic_01373.npy
1374,train/images/conic_01374.png,train/points/conic_01374.npy
1376,train/images/conic_01376.png,train/points/conic_01376.npy
1377,train/images/conic_01377.png,train/points/conic_01377.npy
1378,train/images/conic_01378.png,train/points/conic_01378.npy
1379,train/images/conic_01379.png,train/points/conic_01379.npy
1380,train/images/conic_01380.png,train/points/conic_01380.npy
1381,train/images/conic_01381.png,train/points/conic_01381.npy
1382,train/images/conic_01382.png,train/points/conic_01382.npy
1384,train/images/conic_01384.png,train/points/conic_01384.npy
1385,train/images/conic_01385.png,train/points/conic_01385.npy
1386,train/images/conic_01386.png,train/points/conic_01386.npy
1387,train/images/conic_01387.png,train/points/conic_01387.npy
1388,train/images/conic_01388.png,train/points/conic_01388.npy
1390,train/images/conic_01390.png,train/points/conic_01390.npy
1391,train/images/conic_01391.png,train/points/conic_01391.npy
1392,train/images/conic_01392.png,train/points/conic_01392.npy
1393,train/images/conic_01393.png,train/points/conic_01393.npy
1394,train/images/conic_01394.png,train/points/conic_01394.npy
1395,train/images/conic_01395.png,train/points/conic_01395.npy
1396,train/images/conic_01396.png,train/points/conic_01396.npy
1397,train/images/conic_01397.png,train/points/conic_01397.npy
1399,train/images/conic_01399.png,train/points/conic_01399.npy
1401,train/images/conic_01401.png,train/points/conic_01401.npy
1402,train/images/conic_01402.png,train/points/conic_01402.npy
1403,train/images/conic_01403.png,train/points/conic_01403.npy
1404,train/images/conic_01404.png,train/points/conic_01404.npy
1405,train/images/conic_01405.png,train/points/conic_01405.npy
1406,train/images/conic_01406.png,train/points/conic_01406.npy
1408,train/images/conic_01408.png,train/points/conic_01408.npy
1409,train/images/conic_01409.png,train/points/conic_01409.npy
1410,train/images/conic_01410.png,train/points/conic_01410.npy
1411,train/images/conic_01411.png,train/points/conic_01411.npy
1412,train/images/conic_01412.png,train/points/conic_01412.npy
1413,train/images/conic_01413.png,train/points/conic_01413.npy
1414,train/images/conic_01414.png,train/points/conic_01414.npy
1415,train/images/conic_01415.png,train/points/conic_01415.npy
1416,train/images/conic_01416.png,train/points/conic_01416.npy
1417,train/images/conic_01417.png,train/points/conic_01417.npy
1418,train/images/conic_01418.png,train/points/conic_01418.npy
1420,train/images/conic_01420.png,train/points/conic_01420.npy
1421,train/images/conic_01421.png,train/points/conic_01421.npy
1422,train/images/conic_01422.png,train/points/conic_01422.npy
1423,train/images/conic_01423.png,train/points/conic_01423.npy
1424,train/images/conic_01424.png,train/points/conic_01424.npy
1425,train/images/conic_01425.png,train/points/conic_01425.npy
1426,train/images/conic_01426.png,train/points/conic_01426.npy
1427,train/images/conic_01427.png,train/points/conic_01427.npy
1428,train/images/conic_01428.png,train/points/conic_01428.npy
1429,train/images/conic_01429.png,train/points/conic_01429.npy
1431,train/images/conic_01431.png,train/points/conic_01431.npy
1432,train/images/conic_01432.png,train/points/conic_01432.npy
1434,train/images/conic_01434.png,train/points/conic_01434.npy
1435,train/images/conic_01435.png,train/points/conic_01435.npy
1436,train/images/conic_01436.png,train/points/conic_01436.npy
1437,train/images/conic_01437.png,train/points/conic_01437.npy
1438,train/images/conic_01438.png,train/points/conic_01438.npy
1439,train/images/conic_01439.png,train/points/conic_01439.npy
1440,train/images/conic_01440.png,train/points/conic_01440.npy
1441,train/images/conic_01441.png,train/points/conic_01441.npy
1442,train/images/conic_01442.png,train/points/conic_01442.npy
1443,train/images/conic_01443.png,train/points/conic_01443.npy
1444,train/images/conic_01444.png,train/points/conic_01444.npy
1445,train/images/conic_01445.png,train/points/conic_01445.npy
1448,train/images/conic_01448.png,train/points/conic_01448.npy
1450,train/images/conic_01450.png,train/points/conic_01450.npy
1451,train/images/conic_01451.png,train/points/conic_01451.npy
1452,train/images/conic_01452.png,train/points/conic_01452.npy
1454,train/images/conic_01454.png,train/points/conic_01454.npy
1455,train/images/conic_01455.png,train/points/conic_01455.npy
1456,train/images/conic_01456.png,train/points/conic_01456.npy
1457,train/images/conic_01457.png,train/points/conic_01457.npy
1458,train/images/conic_01458.png,train/points/conic_01458.npy
1459,train/images/conic_01459.png,train/points/conic_01459.npy
1462,train/images/conic_01462.png,train/points/conic_01462.npy
1463,train/images/conic_01463.png,train/points/conic_01463.npy
1464,train/images/conic_01464.png,train/points/conic_01464.npy
1466,train/images/conic_01466.png,train/points/conic_01466.npy
1467,train/images/conic_01467.png,train/points/conic_01467.npy
1468,train/images/conic_01468.png,train/points/conic_01468.npy
1469,train/images/conic_01469.png,train/points/conic_01469.npy
1470,train/images/conic_01470.png,train/points/conic_01470.npy
1471,train/images/conic_01471.png,train/points/conic_01471.npy
1472,train/images/conic_01472.png,train/points/conic_01472.npy
1473,train/images/conic_01473.png,train/points/conic_01473.npy
1474,train/images/conic_01474.png,train/points/conic_01474.npy
1476,train/images/conic_01476.png,train/points/conic_01476.npy
1477,train/images/conic_01477.png,train/points/conic_01477.npy
1478,train/images/conic_01478.png,train/points/conic_01478.npy
1479,train/images/conic_01479.png,train/points/conic_01479.npy
1480,train/images/conic_01480.png,train/points/conic_01480.npy
1481,train/images/conic_01481.png,train/points/conic_01481.npy
1482,train/images/conic_01482.png,train/points/conic_01482.npy
1483,train/images/conic_01483.png,train/points/conic_01483.npy
1484,train/images/conic_01484.png,train/points/conic_01484.npy
1485,train/images/conic_01485.png,train/points/conic_01485.npy
1486,train/images/conic_01486.png,train/points/conic_01486.npy
1488,train/images/conic_01488.png,train/points/conic_01488.npy
1489,train/images/conic_01489.png,train/points/conic_01489.npy
1490,train/images/conic_01490.png,train/points/conic_01490.npy
1492,train/images/conic_01492.png,train/points/conic_01492.npy
1493,train/images/conic_01493.png,train/points/conic_01493.npy
1494,train/images/conic_01494.png,train/points/conic_01494.npy
1495,train/images/conic_01495.png,train/points/conic_01495.npy
1496,train/images/conic_01496.png,train/points/conic_01496.npy
1497,train/images/conic_01497.png,train/points/conic_01497.npy
1498,train/images/conic_01498.png,train/points/conic_01498.npy
1500,train/images/conic_01500.png,train/points/conic_01500.npy
1503,train/images/conic_01503.png,train/points/conic_01503.npy
1504,train/images/conic_01504.png,train/points/conic_01504.npy
1505,train/images/conic_01505.png,train/points/conic_01505.npy
1506,train/images/conic_01506.png,train/points/conic_01506.npy
1507,train/images/conic_01507.png,train/points/conic_01507.npy
1508,train/images/conic_01508.png,train/points/conic_01508.npy
1509,train/images/conic_01509.png,train/points/conic_01509.npy
1510,train/images/conic_01510.png,train/points/conic_01510.npy
1511,train/images/conic_01511.png,train/points/conic_01511.npy
1513,train/images/conic_01513.png,train/points/conic_01513.npy
1515,train/images/conic_01515.png,train/points/conic_01515.npy
1516,train/images/conic_01516.png,train/points/conic_01516.npy
1517,train/images/conic_01517.png,train/points/conic_01517.npy
1518,train/images/conic_01518.png,train/points/conic_01518.npy
1519,train/images/conic_01519.png,train/points/conic_01519.npy
1520,train/images/conic_01520.png,train/points/conic_01520.npy
1521,train/images/conic_01521.png,train/points/conic_01521.npy
1522,train/images/conic_01522.png,train/points/conic_01522.npy
1523,train/images/conic_01523.png,train/points/conic_01523.npy
1526,train/images/conic_01526.png,train/points/conic_01526.npy
1527,train/images/conic_01527.png,train/points/conic_01527.npy
1528,train/images/conic_01528.png,train/points/conic_01528.npy
1529,train/images/conic_01529.png,train/points/conic_01529.npy
1530,train/images/conic_01530.png,train/points/conic_01530.npy
1531,train/images/conic_01531.png,train/points/conic_01531.npy
1533,train/images/conic_01533.png,train/points/conic_01533.npy
1535,train/images/conic_01535.png,train/points/conic_01535.npy
1536,train/images/conic_01536.png,train/points/conic_01536.npy
1537,train/images/conic_01537.png,train/points/conic_01537.npy
1538,train/images/conic_01538.png,train/points/conic_01538.npy
1540,train/images/conic_01540.png,train/points/conic_01540.npy
1541,train/images/conic_01541.png,train/points/conic_01541.npy
1542,train/images/conic_01542.png,train/points/conic_01542.npy
1543,train/images/conic_01543.png,train/points/conic_01543.npy
1544,train/images/conic_01544.png,train/points/conic_01544.npy
1545,train/images/conic_01545.png,train/points/conic_01545.npy
1546,train/images/conic_01546.png,train/points/conic_01546.npy
1547,train/images/conic_01547.png,train/points/conic_01547.npy
1549,train/images/conic_01549.png,train/points/conic_01549.npy
1552,train/images/conic_01552.png,train/points/conic_01552.npy
1553,train/images/conic_01553.png,train/points/conic_01553.npy
1555,train/images/conic_01555.png,train/points/conic_01555.npy
1556,train/images/conic_01556.png,train/points/conic_01556.npy
1557,train/images/conic_01557.png,train/points/conic_01557.npy
1558,train/images/conic_01558.png,train/points/conic_01558.npy
1559,train/images/conic_01559.png,train/points/conic_01559.npy
1560,train/images/conic_01560.png,train/points/conic_01560.npy
1561,train/images/conic_01561.png,train/points/conic_01561.npy
1562,train/images/conic_01562.png,train/points/conic_01562.npy
1564,train/images/conic_01564.png,train/points/conic_01564.npy
1565,train/images/conic_01565.png,train/points/conic_01565.npy
1566,train/images/conic_01566.png,train/points/conic_01566.npy
1568,train/images/conic_01568.png,train/points/conic_01568.npy
1569,train/images/conic_01569.png,train/points/conic_01569.npy
1570,train/images/conic_01570.png,train/points/conic_01570.npy
1571,train/images/conic_01571.png,train/points/conic_01571.npy
1572,train/images/conic_01572.png,train/points/conic_01572.npy
1573,train/images/conic_01573.png,train/points/conic_01573.npy
1574,train/images/conic_01574.png,train/points/conic_01574.npy
1575,train/images/conic_01575.png,train/points/conic_01575.npy
1577,train/images/conic_01577.png,train/points/conic_01577.npy
1581,train/images/conic_01581.png,train/points/conic_01581.npy
1582,train/images/conic_01582.png,train/points/conic_01582.npy
1583,train/images/conic_01583.png,train/points/conic_01583.npy
1584,train/images/conic_01584.png,train/points/conic_01584.npy
1585,train/images/conic_01585.png,train/points/conic_01585.npy
1586,train/images/conic_01586.png,train/points/conic_01586.npy
1587,train/images/conic_01587.png,train/points/conic_01587.npy
1588,train/images/conic_01588.png,train/points/conic_01588.npy
1590,train/images/conic_01590.png,train/points/conic_01590.npy
1591,train/images/conic_01591.png,train/points/conic_01591.npy
1592,train/images/conic_01592.png,train/points/conic_01592.npy
1593,train/images/conic_01593.png,train/points/conic_01593.npy
1595,train/images/conic_01595.png,train/points/conic_01595.npy
1597,train/images/conic_01597.png,train/points/conic_01597.npy
1598,train/images/conic_01598.png,train/points/conic_01598.npy
1599,train/images/conic_01599.png,train/points/conic_01599.npy
1601,train/images/conic_01601.png,train/points/conic_01601.npy
1602,train/images/conic_01602.png,train/points/conic_01602.npy
1604,train/images/conic_01604.png,train/points/conic_01604.npy
1605,train/images/conic_01605.png,train/points/conic_01605.npy
1606,train/images/conic_01606.png,train/points/conic_01606.npy
1609,train/images/conic_01609.png,train/points/conic_01609.npy
1610,train/images/conic_01610.png,train/points/conic_01610.npy
1612,train/images/conic_01612.png,train/points/conic_01612.npy
1613,train/images/conic_01613.png,train/points/conic_01613.npy
1614,train/images/conic_01614.png,train/points/conic_01614.npy
1616,train/images/conic_01616.png,train/points/conic_01616.npy
1618,train/images/conic_01618.png,train/points/conic_01618.npy
1619,train/images/conic_01619.png,train/points/conic_01619.npy
1620,train/images/conic_01620.png,train/points/conic_01620.npy
1621,train/images/conic_01621.png,train/points/conic_01621.npy
1623,train/images/conic_01623.png,train/points/conic_01623.npy
1624,train/images/conic_01624.png,train/points/conic_01624.npy
1625,train/images/conic_01625.png,train/points/conic_01625.npy
1626,train/images/conic_01626.png,train/points/conic_01626.npy
1627,train/images/conic_01627.png,train/points/conic_01627.npy
1628,train/images/conic_01628.png,train/points/conic_01628.npy
1629,train/images/conic_01629.png,train/points/conic_01629.npy
1630,train/images/conic_01630.png,train/points/conic_01630.npy
1631,train/images/conic_01631.png,train/points/conic_01631.npy
1632,train/images/conic_01632.png,train/points/conic_01632.npy
1633,train/images/conic_01633.png,train/points/conic_01633.npy
1634,train/images/conic_01634.png,train/points/conic_01634.npy
1635,train/images/conic_01635.png,train/points/conic_01635.npy
1637,train/images/conic_01637.png,train/points/conic_01637.npy
1638,train/images/conic_01638.png,train/points/conic_01638.npy
1639,train/images/conic_01639.png,train/points/conic_01639.npy
1640,train/images/conic_01640.png,train/points/conic_01640.npy
1641,train/images/conic_01641.png,train/points/conic_01641.npy
1642,train/images/conic_01642.png,train/points/conic_01642.npy
1644,train/images/conic_01644.png,train/points/conic_01644.npy
1645,train/images/conic_01645.png,train/points/conic_01645.npy
1646,train/images/conic_01646.png,train/points/conic_01646.npy
1647,train/images/conic_01647.png,train/points/conic_01647.npy
1648,train/images/conic_01648.png,train/points/conic_01648.npy
1651,train/images/conic_01651.png,train/points/conic_01651.npy
1654,train/images/conic_01654.png,train/points/conic_01654.npy
1656,train/images/conic_01656.png,train/points/conic_01656.npy
1659,train/images/conic_01659.png,train/points/conic_01659.npy
1660,train/images/conic_01660.png,train/points/conic_01660.npy
1662,train/images/conic_01662.png,train/points/conic_01662.npy
1663,train/images/conic_01663.png,train/points/conic_01663.npy
1664,train/images/conic_01664.png,train/points/conic_01664.npy
1666,train/images/conic_01666.png,train/points/conic_01666.npy
1667,train/images/conic_01667.png,train/points/conic_01667.npy
1669,train/images/conic_01669.png,train/points/conic_01669.npy
1670,train/images/conic_01670.png,train/points/conic_01670.npy
1671,train/images/conic_01671.png,train/points/conic_01671.npy
1672,train/images/conic_01672.png,train/points/conic_01672.npy
1673,train/images/conic_01673.png,train/points/conic_01673.npy
1674,train/images/conic_01674.png,train/points/conic_01674.npy
1675,train/images/conic_01675.png,train/points/conic_01675.npy
1676,train/images/conic_01676.png,train/points/conic_01676.npy
1677,train/images/conic_01677.png,train/points/conic_01677.npy
1679,train/images/conic_01679.png,train/points/conic_01679.npy
1680,train/images/conic_01680.png,train/points/conic_01680.npy
1681,train/images/conic_01681.png,train/points/conic_01681.npy
1682,train/images/conic_01682.png,train/points/conic_01682.npy
1684,train/images/conic_01684.png,train/points/conic_01684.npy
1685,train/images/conic_01685.png,train/points/conic_01685.npy
1686,train/images/conic_01686.png,train/points/conic_01686.npy
1687,train/images/conic_01687.png,train/points/conic_01687.npy
1689,train/images/conic_01689.png,train/points/conic_01689.npy
1690,train/images/conic_01690.png,train/points/conic_01690.npy
1691,train/images/conic_01691.png,train/points/conic_01691.npy
1692,train/images/conic_01692.png,train/points/conic_01692.npy
1693,train/images/conic_01693.png,train/points/conic_01693.npy
1694,train/images/conic_01694.png,train/points/conic_01694.npy
1695,train/images/conic_01695.png,train/points/conic_01695.npy
1696,train/images/conic_01696.png,train/points/conic_01696.npy
1699,train/images/conic_01699.png,train/points/conic_01699.npy
1701,train/images/conic_01701.png,train/points/conic_01701.npy
1702,train/images/conic_01702.png,train/points/conic_01702.npy
1703,train/images/conic_01703.png,train/points/conic_01703.npy
1704,train/images/conic_01704.png,train/points/conic_01704.npy
1705,train/images/conic_01705.png,train/points/conic_01705.npy
1706,train/images/conic_01706.png,train/points/conic_01706.npy
1708,train/images/conic_01708.png,train/points/conic_01708.npy
1709,train/images/conic_01709.png,train/points/conic_01709.npy
1710,train/images/conic_01710.png,train/points/conic_01710.npy
1711,train/images/conic_01711.png,train/points/conic_01711.npy
1712,train/images/conic_01712.png,train/points/conic_01712.npy
1713,train/images/conic_01713.png,train/points/conic_01713.npy
1714,train/images/conic_01714.png,train/points/conic_01714.npy
1715,train/images/conic_01715.png,train/points/conic_01715.npy
1716,train/images/conic_01716.png,train/points/conic_01716.npy
1717,train/images/conic_01717.png,train/points/conic_01717.npy
1719,train/images/conic_01719.png,train/points/conic_01719.npy
1720,train/images/conic_01720.png,train/points/conic_01720.npy
1721,train/images/conic_01721.png,train/points/conic_01721.npy
1722,train/images/conic_01722.png,train/points/conic_01722.npy
1723,train/images/conic_01723.png,train/points/conic_01723.npy
1724,train/images/conic_01724.png,train/points/conic_01724.npy
1725,train/images/conic_01725.png,train/points/conic_01725.npy
1727,train/images/conic_01727.png,train/points/conic_01727.npy
1728,train/images/conic_01728.png,train/points/conic_01728.npy
1731,train/images/conic_01731.png,train/points/conic_01731.npy
1732,train/images/conic_01732.png,train/points/conic_01732.npy
1733,train/images/conic_01733.png,train/points/conic_01733.npy
1734,train/images/conic_01734.png,train/points/conic_01734.npy
1735,train/images/conic_01735.png,train/points/conic_01735.npy
1736,train/images/conic_01736.png,train/points/conic_01736.npy
1737,train/images/conic_01737.png,train/points/conic_01737.npy
1738,train/images/conic_01738.png,train/points/conic_01738.npy
1739,train/images/conic_01739.png,train/points/conic_01739.npy
1740,train/images/conic_01740.png,train/points/conic_01740.npy
1741,train/images/conic_01741.png,train/points/conic_01741.npy
1744,train/images/conic_01744.png,train/points/conic_01744.npy
1745,train/images/conic_01745.png,train/points/conic_01745.npy
1746,train/images/conic_01746.png,train/points/conic_01746.npy
1747,train/images/conic_01747.png,train/points/conic_01747.npy
1748,train/images/conic_01748.png,train/points/conic_01748.npy
1749,train/images/conic_01749.png,train/points/conic_01749.npy
1750,train/images/conic_01750.png,train/points/conic_01750.npy
1751,train/images/conic_01751.png,train/points/conic_01751.npy
1752,train/images/conic_01752.png,train/points/conic_01752.npy
1753,train/images/conic_01753.png,train/points/conic_01753.npy
1755,train/images/conic_01755.png,train/points/conic_01755.npy
1756,train/images/conic_01756.png,train/points/conic_01756.npy
1757,train/images/conic_01757.png,train/points/conic_01757.npy
1758,train/images/conic_01758.png,train/points/conic_01758.npy
1760,train/images/conic_01760.png,train/points/conic_01760.npy
1761,train/images/conic_01761.png,train/points/conic_01761.npy
1762,train/images/conic_01762.png,train/points/conic_01762.npy
1763,train/images/conic_01763.png,train/points/conic_01763.npy
1764,train/images/conic_01764.png,train/points/conic_01764.npy
1765,train/images/conic_01765.png,train/points/conic_01765.npy
1768,train/images/conic_01768.png,train/points/conic_01768.npy
1769,train/images/conic_01769.png,train/points/conic_01769.npy
1770,train/images/conic_01770.png,train/points/conic_01770.npy
1772,train/images/conic_01772.png,train/points/conic_01772.npy
1776,train/images/conic_01776.png,train/points/conic_01776.npy
1777,train/images/conic_01777.png,train/points/conic_01777.npy
1778,train/images/conic_01778.png,train/points/conic_01778.npy
1781,train/images/conic_01781.png,train/points/conic_01781.npy
1783,train/images/conic_01783.png,train/points/conic_01783.npy
1784,train/images/conic_01784.png,train/points/conic_01784.npy
1785,train/images/conic_01785.png,train/points/conic_01785.npy
1786,train/images/conic_01786.png,train/points/conic_01786.npy
1787,train/images/conic_01787.png,train/points/conic_01787.npy
1788,train/images/conic_01788.png,train/points/conic_01788.npy
1789,train/images/conic_01789.png,train/points/conic_01789.npy
1790,train/images/conic_01790.png,train/points/conic_01790.npy
1791,train/images/conic_01791.png,train/points/conic_01791.npy
1792,train/images/conic_01792.png,train/points/conic_01792.npy
1793,train/images/conic_01793.png,train/points/conic_01793.npy
1794,train/images/conic_01794.png,train/points/conic_01794.npy
1796,train/images/conic_01796.png,train/points/conic_01796.npy
1797,train/images/conic_01797.png,train/points/conic_01797.npy
1799,train/images/conic_01799.png,train/points/conic_01799.npy
1800,train/images/conic_01800.png,train/points/conic_01800.npy
1801,train/images/conic_01801.png,train/points/conic_01801.npy
1802,train/images/conic_01802.png,train/points/conic_01802.npy
1803,train/images/conic_01803.png,train/points/conic_01803.npy
1804,train/images/conic_01804.png,train/points/conic_01804.npy
1805,train/images/conic_01805.png,train/points/conic_01805.npy
1806,train/images/conic_01806.png,train/points/conic_01806.npy
1808,train/images/conic_01808.png,train/points/conic_01808.npy
1809,train/images/conic_01809.png,train/points/conic_01809.npy
1810,train/images/conic_01810.png,train/points/conic_01810.npy
1811,train/images/conic_01811.png,train/points/conic_01811.npy
1813,train/images/conic_01813.png,train/points/conic_01813.npy
1814,train/images/conic_01814.png,train/points/conic_01814.npy
1815,train/images/conic_01815.png,train/points/conic_01815.npy
1816,train/images/conic_01816.png,train/points/conic_01816.npy
1817,train/images/conic_01817.png,train/points/conic_01817.npy
1818,train/images/conic_01818.png,train/points/conic_01818.npy
1819,train/images/conic_01819.png,train/points/conic_01819.npy
1820,train/images/conic_01820.png,train/points/conic_01820.npy
1821,train/images/conic_01821.png,train/points/conic_01821.npy
1822,train/images/conic_01822.png,train/points/conic_01822.npy
1823,train/images/conic_01823.png,train/points/conic_01823.npy
1824,train/images/conic_01824.png,train/points/conic_01824.npy
1826,train/images/conic_01826.png,train/points/conic_01826.npy
1827,train/images/conic_01827.png,train/points/conic_01827.npy
1828,train/images/conic_01828.png,train/points/conic_01828.npy
1829,train/images/conic_01829.png,train/points/conic_01829.npy
1831,train/images/conic_01831.png,train/points/conic_01831.npy
1832,train/images/conic_01832.png,train/points/conic_01832.npy
1833,train/images/conic_01833.png,train/points/conic_01833.npy
1834,train/images/conic_01834.png,train/points/conic_01834.npy
1836,train/images/conic_01836.png,train/points/conic_01836.npy
1837,train/images/conic_01837.png,train/points/conic_01837.npy
1838,train/images/conic_01838.png,train/points/conic_01838.npy
1840,train/images/conic_01840.png,train/points/conic_01840.npy
1841,train/images/conic_01841.png,train/points/conic_01841.npy
1842,train/images/conic_01842.png,train/points/conic_01842.npy
1843,train/images/conic_01843.png,train/points/conic_01843.npy
1844,train/images/conic_01844.png,train/points/conic_01844.npy
1845,train/images/conic_01845.png,train/points/conic_01845.npy
1847,train/images/conic_01847.png,train/points/conic_01847.npy
1848,train/images/conic_01848.png,train/points/conic_01848.npy
1849,train/images/conic_01849.png,train/points/conic_01849.npy
1850,train/images/conic_01850.png,train/points/conic_01850.npy
1851,train/images/conic_01851.png,train/points/conic_01851.npy
1852,train/images/conic_01852.png,train/points/conic_01852.npy
1853,train/images/conic_01853.png,train/points/conic_01853.npy
1854,train/images/conic_01854.png,train/points/conic_01854.npy
1857,train/images/conic_01857.png,train/points/conic_01857.npy
1858,train/images/conic_01858.png,train/points/conic_01858.npy
1859,train/images/conic_01859.png,train/points/conic_01859.npy
1860,train/images/conic_01860.png,train/points/conic_01860.npy
1861,train/images/conic_01861.png,train/points/conic_01861.npy
1862,train/images/conic_01862.png,train/points/conic_01862.npy
1863,train/images/conic_01863.png,train/points/conic_01863.npy
1864,train/images/conic_01864.png,train/points/conic_01864.npy
1865,train/images/conic_01865.png,train/points/conic_01865.npy
1866,train/images/conic_01866.png,train/points/conic_01866.npy
1867,train/images/conic_01867.png,train/points/conic_01867.npy
1869,train/images/conic_01869.png,train/points/conic_01869.npy
1871,train/images/conic_01871.png,train/points/conic_01871.npy
1872,train/images/conic_01872.png,train/points/conic_01872.npy
1873,train/images/conic_01873.png,train/points/conic_01873.npy
1874,train/images/conic_01874.png,train/points/conic_01874.npy
1875,train/images/conic_01875.png,train/points/conic_01875.npy
1876,train/images/conic_01876.png,train/points/conic_01876.npy
1878,train/images/conic_01878.png,train/points/conic_01878.npy
1879,train/images/conic_01879.png,train/points/conic_01879.npy
1880,train/images/conic_01880.png,train/points/conic_01880.npy
1881,train/images/conic_01881.png,train/points/conic_01881.npy
1882,train/images/conic_01882.png,train/points/conic_01882.npy
1883,train/images/conic_01883.png,train/points/conic_01883.npy
1884,train/images/conic_01884.png,train/points/conic_01884.npy
1885,train/images/conic_01885.png,train/points/conic_01885.npy
1886,train/images/conic_01886.png,train/points/conic_01886.npy
1887,train/images/conic_01887.png,train/points/conic_01887.npy
1888,train/images/conic_01888.png,train/points/conic_01888.npy
1891,train/images/conic_01891.png,train/points/conic_01891.npy
1893,train/images/conic_01893.png,train/points/conic_01893.npy
1894,train/images/conic_01894.png,train/points/conic_01894.npy
1895,train/images/conic_01895.png,train/points/conic_01895.npy
1896,train/images/conic_01896.png,train/points/conic_01896.npy
1897,train/images/conic_01897.png,train/points/conic_01897.npy
1900,train/images/conic_01900.png,train/points/conic_01900.npy
1901,train/images/conic_01901.png,train/points/conic_01901.npy
1902,train/images/conic_01902.png,train/points/conic_01902.npy
1903,train/images/conic_01903.png,train/points/conic_01903.npy
1904,train/images/conic_01904.png,train/points/conic_01904.npy
1905,train/images/conic_01905.png,train/points/conic_01905.npy
1906,train/images/conic_01906.png,train/points/conic_01906.npy
1907,train/images/conic_01907.png,train/points/conic_01907.npy
1908,train/images/conic_01908.png,train/points/conic_01908.npy
1909,train/images/conic_01909.png,train/points/conic_01909.npy
1910,train/images/conic_01910.png,train/points/conic_01910.npy
1912,train/images/conic_01912.png,train/points/conic_01912.npy
1914,train/images/conic_01914.png,train/points/conic_01914.npy
1915,train/images/conic_01915.png,train/points/conic_01915.npy
1916,train/images/conic_01916.png,train/points/conic_01916.npy
1917,train/images/conic_01917.png,train/points/conic_01917.npy
1918,train/images/conic_01918.png,train/points/conic_01918.npy
1920,train/images/conic_01920.png,train/points/conic_01920.npy
1921,train/images/conic_01921.png,train/points/conic_01921.npy
1923,train/images/conic_01923.png,train/points/conic_01923.npy
1924,train/images/conic_01924.png,train/points/conic_01924.npy
1925,train/images/conic_01925.png,train/points/conic_01925.npy
1926,train/images/conic_01926.png,train/points/conic_01926.npy
1927,train/images/conic_01927.png,train/points/conic_01927.npy
1928,train/images/conic_01928.png,train/points/conic_01928.npy
1929,train/images/conic_01929.png,train/points/conic_01929.npy
1930,train/images/conic_01930.png,train/points/conic_01930.npy
1931,train/images/conic_01931.png,train/points/conic_01931.npy
1932,train/images/conic_01932.png,train/points/conic_01932.npy
1933,train/images/conic_01933.png,train/points/conic_01933.npy
1934,train/images/conic_01934.png,train/points/conic_01934.npy
1935,train/images/conic_01935.png,train/points/conic_01935.npy
1936,train/images/conic_01936.png,train/points/conic_01936.npy
1937,train/images/conic_01937.png,train/points/conic_01937.npy
1938,train/images/conic_01938.png,train/points/conic_01938.npy
1939,train/images/conic_01939.png,train/points/conic_01939.npy
1940,train/images/conic_01940.png,train/points/conic_01940.npy
1942,train/images/conic_01942.png,train/points/conic_01942.npy
1943,train/images/conic_01943.png,train/points/conic_01943.npy
1945,train/images/conic_01945.png,train/points/conic_01945.npy
1946,train/images/conic_01946.png,train/points/conic_01946.npy
1947,train/images/conic_01947.png,train/points/conic_01947.npy
1948,train/images/conic_01948.png,train/points/conic_01948.npy
1949,train/images/conic_01949.png,train/points/conic_01949.npy
1950,train/images/conic_01950.png,train/points/conic_01950.npy
1952,train/images/conic_01952.png,train/points/conic_01952.npy
1954,train/images/conic_01954.png,train/points/conic_01954.npy
1955,train/images/conic_01955.png,train/points/conic_01955.npy
1957,train/images/conic_01957.png,train/points/conic_01957.npy
1958,train/images/conic_01958.png,train/points/conic_01958.npy
1959,train/images/conic_01959.png,train/points/conic_01959.npy
1960,train/images/conic_01960.png,train/points/conic_01960.npy
1961,train/images/conic_01961.png,train/points/conic_01961.npy
1962,train/images/conic_01962.png,train/points/conic_01962.npy
1963,train/images/conic_01963.png,train/points/conic_01963.npy
1964,train/images/conic_01964.png,train/points/conic_01964.npy
1965,train/images/conic_01965.png,train/points/conic_01965.npy
